ticker,current_price,median_price,p10,p90,prob_50pct_up,prob_30pct_down,mean_price,std_price
ATO,176.48,268.03719529886416,217.73830595927527,319.9514711165531,52.949999999999996,0.0,268.0695177057964,39.56940229524183
ATRO,78.59,95.2924650646421,77.36250781480587,114.63590938020346,6.5,0.0,95.59678490343362,13.986238067455776
AVGO,425.19,544.6069024143242,439.5441277048716,651.9928063959854,14.000000000000002,0.0,545.9350695851175,80.41251513223463
AWK,124.29,195.95886608081594,160.11478958734202,236.1279455990107,62.2,0.0,196.9807238802344,29.061488629152077
AZN,181.58,176.370486037821,142.9897716917311,211.3288525915334,0.0,2.15,176.70297526346266,25.930107356758334
B,40.61,136.65400592671688,111.30788501222017,163.45042747174065,100.0,0.0,137.09267352833902,19.690984809657998
BA,220.49,126.63199628423622,101.81577588131192,151.63630134133984,0.0,92.25,127.01952802403272,18.792537198674168
BA.L,1850.5,28.22712157045951,22.90938514551558,33.51286100790242,0.0,100.0,28.27156262165677,4.09896624572033
BAESY,98.54,156.46371254246307,127.65705026294305,188.22138635488588,66.35,0.0,157.42422887738473,22.643738385387795
BANB.SW,75.35,89.62907459809495,73.53092453943687,107.10943555055769,3.95,0.0,90.04948769020942,12.916559275986566
BAX,17.3,60.35088063477809,49.09927523901562,71.97145192138579,100.0,0.0,60.337884409933196,8.594210604326497
BE,275.95,125.2964678699131,101.14278201623166,149.97440285465407,0.0,100.0,125.42909031405961,18.544417142787452
BESI.AS,261.8,175.44235795857156,141.22200945019313,207.54906102247568,0.0,62.050000000000004,175.17054696707632,25.227431986141056
BIIB,192.95,490.6620473801319,400.6670524518618,591.0756375904422,100.0,0.0,493.1443358118644,71.56690923880805
BIP,37.95,40.02279688665383,32.5321563275642,48.005280367290936,0.2,0.35000000000000003,40.244627767171565,5.97367184008859
BSX,52.68,111.9659249923381,90.12759306902966,134.00108384401057,98.4,0.0,112.31227821819668,16.50686699518989
BWXT,204.72,155.50326950897306,126.28730935806792,187.44524599579324,0.0,29.5,156.46342470266464,23.353728568575892
CAMT,168.35,134.845413770297,109.53515603084136,161.1124731913043,0.0,19.05,135.29812997572625,19.636802747719994
CAT,888.31,888.2362112738203,721.9779480578976,1061.8558943026283,0.0,0.8,891.9967726585229,129.70561532912453
CBRS,279.72,12.53637489486672,10.105925349340653,14.933315859310376,0.0,100.0,12.539004521513405,1.8478689060819065
CCJ,107.51,57.74313249053914,47.54322483753859,68.89673358999575,0.0,97.6,58.01014809367771,8.200710482695795
CDNS,347.24,280.7905543398192,228.15201303335922,335.33570242336486,0.0,18.25,281.4330973957643,40.85665822354738
